nombre,postal,calle,cocina,lat,lon,wheelchair
Raza,28004,Calle del Barquillo,,40.4203213,-3.6955673,limited
Miss Sushi,28006,Calle de Padilla,japanese,40.4316362,-3.6865138,
Machico,28036,Calle de Agustín de Foxá,,40.4690138,-3.6863592,
Vips,28015,Glorieta de Quevedo,international,40.4333957,-3.7038928,limited
El Tormo,28005,Travesía de las Vistillas,regional,40.4117258,-3.7146334,
A la caña,,,regional,40.4404657,-3.628072,
El Balcón de Malasaña,28004,Plaza del Rastrillo,,40.4251869,-3.7039518,no
La Taberna de Chupi Lerendi,,,,40.5044592,-3.7029494,
Restaurante Chino Palacio,,Calle Pico de la Cierva,chinese,40.379382,-3.6190494,
Restaurante Santa Olalla,,,asturian,40.4177025,-3.6695451,
El Limonero,28020,Calle del Limonero,peruvian,40.4635375,-3.6951836,
Sidrería Don Carlos,28020,Calle de Francisco Gervás,,40.4609299,-3.6949415,
China Town,28020,Calle de Sor Ángela de la Cruz,asian,40.4598274,-3.6953156,
Órale Compadre,,Calle de Pradillo,mexican,40.448717,-3.6728807,
Casi,28043,Calle Emigrantes,mexican;venezuelan,40.4659205,-3.6359476,
Asador Restaurante Guetaria,28020,Calle del Aviador Zorita,basque,40.447544,-3.6984193,
Bentley's,28009,Calle de Alcalá,american,40.4217419,-3.6829482,
Public,28004,Calle del Desengaño,,40.420977,-3.7040369,
Kyoka,28002,Calle de López de Hoyos,japanese,40.4487448,-3.6674012,yes
Fina Catalina,28015,Calle de la Palma,spanish,40.4266848,-3.7078705,
Jai Alai,,Calle de Balvina Valverde,,40.446359,-3.6896599,
Tartufo,,,,40.4504656,-3.6901368,
Dakar,,,,40.351132,-3.6947978,
Vipizza,,,,40.4355444,-3.7167304,no
Morikaen (mejor ramen),28015,Calle de Hilarión Eslava,,40.4336301,-3.7168982,
Inefable,28003,Paseo de San Francisco de Sales,,40.4414013,-3.7148187,
Taberna Chambería,,,,40.440964,-3.7146154,
Mastropiero,,,pizza,40.4258489,-3.704346,
Maruzzella,,,italian,40.4461718,-3.6996769,
Sol,,,chinese,40.3490899,-3.7117789,
Taberna Úbeda,28008,Calle Luisa Fernanda,regional,40.4255385,-3.7153062,
Restaurante Ginger,28012,Plaza del Ángel,,40.4142521,-3.7021784,yes
Restaurante Reina Sofía,28012,Calle de Argumosa,,40.4074166,-3.6957563,yes
La Máquina,28020,Calle de Sor Ángela de la Cruz,spanish,40.4598584,-3.6954038,
Maitia,,,,40.4547497,-3.6795829,
Metro Bistro - Plaza Mayor,,,,40.4146092,-3.7067543,yes
Restaurante La Gaditana,,,,40.4255127,-3.6726509,
Rest. Galeón,,,,40.4232662,-3.6556461,
cafetería restaurante,,,,40.3559941,-3.6872382,
Izakaya Han,28004,Calle de San Bartolomé,japanese;korean,40.4218369,-3.6984647,limited
Som Thai,28004,Calle de San Marcos,thai,40.4212992,-3.6982921,
Taberna La buena viña,,,,40.3870238,-3.7291851,
Restaurante el Cisne Azul,28004,Calle de Gravina,,40.4226551,-3.6959354,
El Fogón,28020,Calle de la Infanta Mercedes,spanish,40.4637193,-3.6935397,
Lateral Fuencarral,28004,Calle de Fuencarral,,40.4232062,-3.7011148,
Knight n' Squire,28036,Calle de Félix Boix,burger,40.4633985,-3.6869296,
,,,,40.432286,-3.6277418,
Restaurante Universo,,,chinese,40.4287337,-3.6474739,
El Gamo,,Avenida de la Guardia,regional,40.5196885,-3.7765953,
La Cozina,,Paseo de las Doce Estrellas,mediterranean,40.4613847,-3.6164455,
El Jardín del Palacio,,,,40.4615669,-3.6166931,
La Siembra,,,,40.4633319,-3.616773,
La Dehesa,,,,40.4633108,-3.6170043,
Calbenta,,,,40.4632544,-3.6174007,
,,,,40.46255,-3.6176733,
The Table,28004,Calle de la Beneficencia,,40.4269053,-3.698058,
DLujo,,,,40.3976317,-3.6960684,
Gilán,28026,Calle de Antonio López,regional,40.390988,-3.7030155,
De María,28013,Calle Preciados,argentinian,40.4197262,-3.7063834,
#PORNEAT,28017,Calle de Mateo García,burger,40.4294895,-3.6524241,
Casa Santoña,28006,Calle de Núñez de Balboa,,40.4357403,-3.6820068,
Asador Cristóbal,,Calle de Pinos Alta,,40.4661064,-3.6962247,no
Surtopía,28006,Calle de Núñez de Balboa,regional,40.4353719,-3.6818311,
Breizh,28004,Calle de la Madera,breton,40.4243694,-3.7034804,
L'Adore,28005,Calle de las Maldonadas,,40.4108612,-3.7074892,no
Adrak,28028,Calle de Pilar de Zaragoza,indian,40.4363121,-3.6720333,
Ti Amo Pizza,28012,Calle de Embajadores,,40.4021236,-3.7005414,
Alcaravea,28006,Calle de Castelló,,40.4321296,-3.6810288,
Flash Flash,28006,Calle de Núñez de Balboa,,40.4306795,-3.6824249,
Pólvora,28006,Calle de Juan Bravo,,40.4328293,-3.6806908,
Restaurante Cassandra,28006,Calle de Núñez de Balboa,mediterranean,40.4318104,-3.6821303,
Sandwich Club Café,28006,Calle de José Ortega y Gasset,,40.4302191,-3.6810407,
Rubimar,,,chinese,40.4726048,-3.6300482,
Bar-Mesón Jardín de Baco,,,,40.3845875,-3.6083935,
Restaurante Chino La Muralla,,,chinese,40.3861668,-3.608962,
Jardín de Baco II,,Calle de Fuentespina,,40.3798563,-3.6059167,
La Dichosa,28015,Calle de Bernardo López García,regional,40.4265217,-3.7098449,no
La Catedral de Zamora,28010,Calle Santa Engracia,spanish,40.430935,-3.6968049,
La Taquería de Birra,,,mexican,40.4116433,-3.7134563,
Piccolo Diavolo,28014,Calle de Fúcar,italian,40.4114617,-3.6955698,no
Bar Graffiti,,,,40.4123163,-3.7136746,no
Bar Sanlúcar,28005,Calle de San Isidro Labrador,,40.4110229,-3.7132115,
Pato Laqueado de Pekín,,,chinese,40.4679974,-3.6897214,
Taberna Cocinarte,28049,Avenida del Monasterio de Silos,,40.5034757,-3.7085675,
Vips,28028,Avenida de América,international,40.4373416,-3.6770296,yes
Ramen Kagura,28013,Calle de las Fuentes,japanese,40.4168633,-3.7087502,
La Gaditana,28009,Calle Fuente del Berro,,40.4250237,-3.670776,
La Taberna del Arte,,,,40.4442438,-3.7031107,
Sidrería Balmori,28003,Calle de Bravo Murillo,regional,40.4453491,-3.7037854,
Valdemeso,28013,Calle de Mesonero Romanos,regional,40.4191584,-3.7045804,
Kechua,28013,Calle de las Fuentes,peruvian,40.4172484,-3.7087333,
La Casita Latina,28013,Costanilla de los Ángeles,regional,40.4195924,-3.7080721,
Gymage,,,,40.421424,-3.7047819,
Don Panxo,28015,Calle de Noviciado,,40.4256595,-3.7080131,
Olive,28015,Calle del Conde Duque,,40.4273726,-3.7104292,no
Dionisos,28015,Calle del Conde Duque,greek,40.4274422,-3.710384,no
La Mestiza,28015,Calle de la Palma,,40.426795,-3.7089357,
Sigland,28015,Calle de San Bernardo,international,40.4317611,-3.7048287,limited
Tapaspaña,28013,Gran Vía,regional,40.423139,-3.7109116,no
TAPAloguistaS,28004,Calle del Espíritu Santo,,40.4254809,-3.7045021,no
Junk Burger,28003,Calle de José Abascal,,40.4385242,-3.6984226,no
Sushi Gin,,,japanese,40.4299573,-3.6739455,no
,,Calle de José Ortega y Gasset,,40.4299362,-3.6731487,
Tandoori Station,,,indian,40.4298308,-3.6709472,
Taberna del Olivo,28006,Calle de José Ortega y Gasset,spanish,40.4295474,-3.6712251,
Wok,28013,Calle de Campomanes,asian,40.4192414,-3.7091305,
Ma Bretagne,,Calle de San Vicente Ferrer,breton,40.4255556,-3.7021949,
Foster's Hollywood,,,american,40.4315636,-3.6583806,
La Nicoletta,,,,40.4569803,-3.6926298,
Royal Thai,28020,Avenida de Brasil,thai,40.4577561,-3.6933814,
Hong Kong,,Calle de San Germán,chinese,40.4567027,-3.6930421,
Cre-Cottê,28020,Avenida de Brasil,crepe,40.4570024,-3.6929727,
Casa Tinin,,,,40.4567971,-3.6929011,
Shanghái Mama,28020,Calle de la Infanta Mercedes,chinese,40.4603467,-3.6962868,
Matcha,28020,Calle de la Infanta Mercedes,,40.4601648,-3.6963682,
Raffaella,,Calle de Silvano,pasta;pizza,40.4625594,-3.6370327,
,,,,40.4359407,-3.6765125,
Tommy Mel's,,Calle de Silvano,burger,40.4625518,-3.6368651,
El Perro Y La Galleta Castelló,28001,Calle de Castelló,,40.4231551,-3.6815566,
La Tagliatella,,,italian,40.4393177,-3.6733875,
Min,,,chinese,40.4393929,-3.6729726,
Hermanos Saez,,,asian,40.4381852,-3.6724984,
El Rincón de Asturias,,,regional,40.401479,-3.7021803,
100 Montaditos,,,sandwich,40.4114195,-3.7080763,yes
No mames wey,28012,Calle de Argumosa,,40.4081204,-3.6980296,
Pimiento Verde,,,regional,40.4259686,-3.6851972,
Alfredo's Barbacoa,,Calle de Lagasca,burger,40.4214299,-3.6859171,
Ginos,,,italian,40.4396999,-3.6823326,
Vips,,,international,40.4396675,-3.682384,
"Tasca ""La Farmacia""",,,,40.4572049,-3.6924112,
Lizarrán,,,spanish,40.4567035,-3.6920165,
Cafetería Haya 19,28020,Calle del Poeta Joan Maragall,,40.4570275,-3.6924252,
Member's,,,,40.4566427,-3.6920211,
La Metroteca,,Avenida de Brasil,,40.4573055,-3.6929827,
La Parrilla de Madrid,,,,40.4572392,-3.6929918,
Taberna La Plaza,,,regional,40.5197603,-3.7770757,
Antigua Taquería,28012,Calle de los Cabestreros,mexican,40.4095063,-3.7041665,
Los Chuchis,28012,Calle del Amparo,international,40.4072863,-3.7010846,
Reataurante El Sol,,,,40.4201603,-3.6255807,
Horno Panadería San Claudio,,,,40.4199713,-3.6254466,
Tavico,,Calle de Raimundo Fernández Villaverde,,40.4460374,-3.6979314,
El Rincón del Situ,,,,40.4599282,-3.6967668,
La familia Perú,,,,40.343199,-3.7166303,
La familia,,,,40.3430021,-3.717505,
La casa del pica pollo,,,,40.3422495,-3.7077638,
El Rincón de Paula 2,,Avenida Real de Pinto,,40.3368089,-3.711252,
Freedom Cakes,28012,Calle de Cádiz,,40.4158361,-3.7027941,
La Tintorería,28012,Calle de Barcelona,regional,40.4153388,-3.7024723,
La bodeguita,,,,40.3852227,-3.6093808,
Asador Casa Juan,28020,Calle de la Infanta Mercedes,spanish,40.4640775,-3.6931737,
Matute 12,28012,Plaza de Matute,,40.4135367,-3.6999242,
Vips,,,international,40.4863055,-3.6658256,
La Mafia,,,italian,40.4862789,-3.665652,
gandario,28015,Calle de Gaztambide,,40.4345527,-3.7154502,
Mesón los Arcos,,,regional,40.4024546,-3.7540135,
La Malinche,28013,Calle de Torija,mexican,40.4208395,-3.7102447,
La Vaca Argentina AZCA,,Paseo de la Castellana,,40.448805,-3.6916271,
Taberna La Descubierta,,Calle de Barcelona,,40.415241,-3.7026551,
Castizo,28012,Plaza del Ángel,regional,40.4140566,-3.7015791,
Elcano,28004,Calle de Fuencarral,regional,40.4239786,-3.7005705,
Palmira,28013,Calle de Jacometrezo,arab;kebab,40.4201138,-3.7074065,
La Pimienta,28013,Calle de Jacometrezo,regional,40.4201149,-3.7072873,
El Jamonal,28013,Calle de Jacometrezo,regional,40.4200933,-3.7068674,
La Huerta de Tudela,28014,Calle del Prado,,40.4149533,-3.6985983,
La Libanesa,28013,Calle de Jacometrezo,middle eastern,40.420125,-3.7077071,
Tío Papelón,28013,Calle Preciados,venezuelan,40.4198006,-3.7070826,
Tierra,28004,,mexican,40.4277553,-3.6970541,no
Tierra,28015,Calle de Guzmán el Bueno,mexican,40.4360103,-3.7129449,
Viva México,28013,Calle de Isabel La Católica,mexican,40.4214445,-3.7092573,
Restaurante Asiático,28013,Calle de Isabel La Católica,chinese,40.4216073,-3.7093005,
Airiños do Miño,28015,Calle de Ponciano,regional,40.4251088,-3.7097772,no
La Venganza de Malinche,28015,Calle del Duque de Osuna,mexican,40.4250599,-3.7118362,no
Décimo b,28015,Calle del Conde Duque,,40.4260899,-3.7113106,no
Gabriel,28015,Calle del Conde Duque,,40.4261885,-3.7112359,limited
Subiendo al Sur,28015,Calle de Ponciano,international,40.4254795,-3.7095929,no
Taquería Mi Ciudad,28015,Calle del Conde Duque,mexican,40.4277159,-3.7102055,
O Potiño III Casa Lelo,28015,Calle del Conde Duque,regional,40.4278729,-3.7101034,no
Café Conde Duque,28015,Calle del Conde Duque,pizza,40.42795,-3.7099738,limited
La Herradura,28015,Calle de Montserrat,mexican,40.4279255,-3.7097887,
La Abacería,28015,Calle del Acuerdo,regional,40.4290587,-3.7077288,
37 Tapitas,28015,Calle de Santa Cruz de Marcenado,regional,40.4286679,-3.7088468,
Ainhoa,28004,Calle de Doña Bárbara de Braganza,regional,40.4233148,-3.6925055,
Los 33,28004,Plaza de las Salesas,argentinian;steak_house,40.4238621,-3.6948322,
Bogotá,28004,Calle de Belén,regional,40.4242764,-3.695885,yes
Taj Mahal,28004,Calle de Belén,indian,40.4241324,-3.6962275,
La Mordida,28004,Calle de Belén,mexican,40.4244492,-3.6959648,
Lobbo,,,spanish,40.4429472,-3.6807721,
Toma Jamón,,,,40.417261,-3.7115758,
Taberna de Ramales,,,,40.416946,-3.7112387,
Pui Thai Tapas,28012,Calle de José Antonio Armona,thai,40.404559,-3.6966232,
El Caldero,28012,Calle de las Huertas,regional,40.4139063,-3.7000049,no
Shi-Shang,28004,Calle de Concepción Arenal,chinese,40.4207023,-3.7048154,no
El Águila,28004,Calle de Concepción Arenal,regional,40.4206429,-3.7048271,
Kaigang,28004,Calle de Concepción Arenal,chinese,40.4208418,-3.7046596,no
Taberna La Bellota,28015,Calle de San Hermenegildo,regional,40.4283874,-3.707538,
Bululú,28015,Calle de Santa Cruz de Marcenado,burger,40.4286594,-3.7087441,
Café Tatiana,28004,Plaza del Dos de Mayo,,40.4273002,-3.7044771,no
Café Bar Arrieta,28013,Calle de Arrieta,,40.4188867,-3.7106765,
Las Tapas del Real,28013,Calle de Arrieta,regional,40.4188394,-3.7106133,
Basarri,28013,,regional,40.4187759,-3.7105347,
Casa Boni,28013,Calle del Espejo,regional,40.4169467,-3.7098113,
Rincón Bruxelles,28013,Calle del Espejo,belgian,40.4169042,-3.7095861,
Bar Refra,28013,Calle de Santiago,regional,40.4162446,-3.7097744,
Amar La Mar,28013,Costanilla de Santiago,,40.4163296,-3.7089582,
Bar Ramón,28039,Calle del Marqués de Viana,spanish,40.4636577,-3.7047803,no
Bolívar,28004,Calle de Manuela Malasaña,international,40.4289014,-3.7054174,
Baiyor,28004,Calle de Manuela Malasaña,thai,40.42881,-3.705593,
Thani,28015,Calle de San Leonardo,peruvian,40.4248483,-3.7107632,no
La Panocha,,,,40.4347742,-3.6736057,
La Cabaña Argentina,28014,Calle de Ventura de la Vega,,40.4156894,-3.6990068,
Blanca 6,28010,Calle de Blanca de Navarra,,40.4288148,-3.6930548,
La Ideal,28012,Calle Botoneras,regional,40.4149007,-3.7068257,
La Campana,28012,Calle Botoneras,regional;spanish,40.4148501,-3.7068326,
Los Galayos,28012,Calle Botoneras,regional,40.4148825,-3.7066972,
Generación Beat,28005,Calle de Grafal,,40.4133997,-3.7079469,
Taberna La Peseta,28005,Plaza de Puerta Cerrada,regional,40.4136312,-3.7084171,
Casa Revuelta,,Calle de Latoneros,regional,40.4139218,-3.707839,
La Tasca de Figueroa,28004,Calle de Augusto Figueroa,,40.4219931,-3.6962352,
Casa Lolea,28004,Calle de la Libertad,,40.4219903,-3.6972219,
Casa Nicasio,,,regional,40.4177065,-3.7104698,
Algarabía,28013,Calle de la Unión,,40.4175734,-3.7104434,
La Esquina del Real,28013,Calle de la Amnistía,french,40.4173572,-3.7103359,
Anda Jaleo,28013,Calle de la Unión,spanish,40.4173156,-3.7105048,no
Sarang Bang,28013,Calle de la Amnistía,korean,40.4171679,-3.7104977,
Igo Ramen,28004,Calle de los Tudescos,,40.421101,-3.7054992,limited
Ribs,28013,Calle Abada,,40.4192628,-3.7041013,
El Viejo Almacén de Buenos Aires,,Calle de Ramón Gómez de la Serna,,40.4809975,-3.723296,
All U Can Eat,,,spanish,40.4176411,-3.7034534,
DiverXO,28036,Calle del Padre Damián,international,40.4577954,-3.6859491,
Casa de Valencia,28008,Paseo del Pintor Rosales,regional,40.429919,-3.7224047,
Taberna Malaspina,28012,Calle de Cádiz,,40.4158311,-3.7025533,
Domínguez La Taberna,28045,Paseo de las Delicias,,40.4063003,-3.6930948,
Taberna Almería,,,,40.4007556,-3.6972095,
La Kitchen,,,,40.4219603,-3.6942702,
Restaurante Arce,,,,40.4219281,-3.6966206,
Regañadientes,,Calle del Almirante,mexican,40.4224061,-3.6930284,no
Tavernetta del Pirata,,,,40.4311835,-3.6969051,yes
Terraviva,,,,40.4361674,-3.6990248,
Volapié Ponzano,28010,Calle de García de Paredes,,40.4368078,-3.6993306,
Grosso Napoletano,28010,Calle de Santa Engracia,,40.4339361,-3.698086,yes
Tampu,28004,Calle de Prim,peruvian,40.4219798,-3.6935372,no
Taqueria La Lupita,28004,Calle del Conde de Xiquena,,40.4231323,-3.6940393,
El Gato Persa,28004,Calle de Doña Bárbara de Braganza,regional,40.4233452,-3.6926318,
Shuwa Shuwa,28004,Calle del Conde de Xiquena,,40.4233863,-3.6940364,
Ascuas,28003,Calle de Santa Engracia,,40.439752,-3.700596,
Dakar,28012,Calle del Amparo,senegalese,40.4087136,-3.7022259,
Casa Benito,28010,Calle de Santa Engracia,,40.4353647,-3.6991323,
Kulixka restaurante,,,fish,40.4331388,-3.6981915,no
Abrasador,28013,Calle de la Salud,meat,40.4194247,-3.7031171,
La Carmen,28013,Plaza del Carmen,,40.4190175,-3.7030331,
La Terraza de Salud,28013,Calle de la Salud,,40.4192502,-3.703419,
La Quintina,,Calle de Mesonero Romanos,,40.4196288,-3.704522,
All U Can Eat,,,spanish,40.4179741,-3.7027399,
LaTa TaPa,,,,40.4188658,-3.7019873,no
100 Montaditos,,,sandwich,40.4189833,-3.7019216,limited
Alpino,,,,40.4850224,-3.7047614,
Los Il Posto di Conde,28006,Calle del Conde de Peñalver,italian,40.4282284,-3.6756192,
TKO Tacos,28006,Calle del Conde de Peñalver,,40.4282946,-3.6756212,limited
100 Montaditos,28006,Calle del Conde de Peñalver,sandwich,40.4283559,-3.6756196,
TATEL Madrid,28046,Paseo de la Castellana,spanish,40.4324628,-3.6878077,
38 de Larumbe,28046,Paseo de la Castellana,,40.4327302,-3.6877853,
,,,,40.4535941,-3.7131876,
Rianxo,,,galician,40.446667,-3.6964096,
Cafetería Restaurante Pedro Miguel,,,,40.4591564,-3.6964408,
Mérimée,28004,Calle de Fuencarral,,40.4243863,-3.7007832,yes
Konnichiwa,28004,Calle de Fuencarral,japanese,40.4278285,-3.7018029,limited
,28004,Calle de Fuencarral,,40.428293,-3.7019852,
Duomo's Pizza,,,pizza,40.4769129,-3.6690851,
Tiki Taco,28015,Calle de San Bernardo,mexican,40.4222217,-3.7076221,no
Jia Jia Pai Dang,28015,Calle del Álamo,chinese,40.4238093,-3.7090998,no
To Youths,28015,Calle de los Reyes,asian,40.4241616,-3.7095805,no
Restaurante Xiaonzei,28015,Calle de San Leonardo,chinese,40.4249094,-3.7106143,no
Crepes & Waffles,,Fuencarral,crepe;ice_cream,40.4285168,-3.7023147,no
Flax + Kale,,,,40.4305995,-3.7003718,yes
Sazadón,,,regional,40.4359461,-3.7153578,
Hanakura,28010,Calle de Murillo,japanese,40.4332124,-3.7005862,limited
Ni Subo Ni Bajo,,,,40.4367992,-3.6980511,
Restaurante Cafetería Casa Hernández,28007,Calle de Walia,,40.4077061,-3.6713984,
Los Nuevos Aros,28039,Calle del Marqués de Viana,regional,40.460743,-3.6991926,no
Riveira II,28039,Calle del Marqués de Viana,seafood,40.4608034,-3.6993079,no
El Rincón de Tetuán,28039,Calle del Marqués de Viana,,40.4609468,-3.6995829,limited
Rey de Tallarines,,Calle de San Bernardino,chinese,40.4246311,-3.7095825,yes
Urban Poke,,Calle de O'Donnell,,40.4215332,-3.6726309,
El Capricho del Duque,,,,40.4223412,-3.6751843,
Parador del Jamón,,,,40.4215327,-3.67294,yes
D'Sesto,,,,40.4225255,-3.6751932,
Mandarina Plant-Based Kitchen,28008,Calle Luisa Fernanda,,40.4248651,-3.7157166,
Massa,28004,Calle de Augusto Figueroa,pizza,40.4226652,-3.6990593,
El Rincón de Jaén,,Calle Don Juan Ramón de la Cruz,spanish,40.4284428,-3.6724317,
Entre Cáceres y Badajoz,,Calle de Don Ramón de la Cruz,spanish,40.4285898,-3.6707741,
El Rincón de Jaén,,Calle Don Juan Ramón de la Cruz,spanish,40.428647,-3.6724156,
Al Quds,28013,Calle de Chinchilla,arab,40.4196485,-3.7037987,
Puerto Rico,28013,Calle de Chinchilla,regional,40.4193117,-3.7039701,
La Oreja de Jaime,28014,Calle de la Cruz,regional,40.4156083,-3.7016129,
Cervecería Los Arcos,28024,Calle de Maqueda,,40.3945755,-3.7649195,
Cervecería Los Arcos,28054,Calle de la Lonja de la Seda,,40.3658229,-3.762466,
Domino,,,regional,40.5117514,-3.6749051,
100 Montaditos,28013,Calle de Felipe V,sandwich,40.4186332,-3.7107053,
100 Montaditos,28010,Calle de Fuencarral,sandwich,40.4325721,-3.7041143,limited
El Patrón Taquería,28013,Calle de Bordadores,mexican,40.4164358,-3.7076454,
Malatesta,28013,Calle de Coloreros,italian,40.416689,-3.7070404,
El Kiosco Del Pan,28001,Calle de Don Ramón de la Cruz,international,40.4288566,-3.6772178,
La Tradición,28013,Calle de Fomento,spanish;traditional,40.4222203,-3.7111386,
Sushi More,28004,Calle del Barco,sushi,40.4222182,-3.7024938,
Alma Llanera,28004,Calle del Barco,venezuelan;colombian,40.4223979,-3.7026065,yes
Le Patrón,28004,Calle del Barco,international,40.4224857,-3.7025877,
Nanai,28004,Calle del Barco,,40.422743,-3.7023463,
El Bocado de Carole,28004,Calle de Hernán Cortés,,40.4233641,-3.699445,
Ginos,,,italian,40.4046778,-3.7065923,
19 Sushi,28013,Calle de la Salud,japanese,40.419717,-3.7031113,
Museo del Vino,28012,Calle de la Cruz,regional,40.4156223,-3.7017857,
Zenith,28004,Calle de Valverde,,40.4224392,-3.7016165,no
Mashita,28013,Calle de la Bola,asian,40.420396,-3.7096858,
Asador del Abad,,,regional,40.4766703,-3.7057914,
Sotanillo,28045,Paseo de Santa María de la Cabeza,international,40.4052925,-3.6950629,
Restaurante Derrière,28046,Paseo de la Castellana,,40.4432674,-3.690939,
El Pinchito,,Calle Constancia,regional,40.4436137,-3.6715631,
lapizza+sana,,,pizza,40.4576251,-3.6244094,
